ARPT_IDENT	NAME	STATE_PROV	ICAO	FAA_HOST_ID	LOC_HDATUM	WGS_DATUM	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	ELEV	TYPE	MAG_VAR	WAC	BEACON	SECOND_ARPT	OPR_AGY	SEC_NAME	SEC_ICAO	SEC_FAA	SEC_OPR_AGY	CYCLE_DATE	TERRAIN	HYDRO
US36448	SLIDELL	22	KZ	KASD	WGE	WGE	N30204220	30.345055	W089491484	-89.820789	00028	A	E000187 0106	0467	Y		PA					200511		Y
US36466	OWOSSO COMMUNITY	26	KZ	KRNP	WGE	WGE	N42593470	42.992973	W084082009	-84.138914	00736	A	W006239 0106	0309	Y		PA					200412		
US36569	WILLIAMSPORT RGNL	42	KIPT	IPT	WGE	WGE	N41143061	41.241836	W076551594	-76.921094	00529	A	W011289 0106	0310	Y		PA					200505		Y
US36584	CHARLES R JOHNSON	48	KZ	KT05	WGE	WGE	N26334624	26.562844	W097261593	-97.437759	00010	D	E005063 0106	0522	Y		PA					200513		
US36651	C E RUSTY WILLIAMS	22	KZ	K3F3	WGE	WGE	N32042446	32.073460	W093455586	-93.765518	00324	A	E002474 0106	0408	Y		MU					200604		
US36677	RAMONA	06	KZ	KRNM	WGE	WGE	N33022100	33.039167	W116545490	-116.915250	01395	A	E012378 0106	0404	Y		PA					200604		
US36719	PRATT INDUSTRIAL	20	KZ	KPTT	WGE	WGE	N37420581	37.701614	W098444873	-98.746869	01952	D	E005515 0106	0360	Y		PA					200609		
US36720	BEAUMONT MUNI	48	KZ	KBMT	WGE	WGE	N30041447	30.070686	W094125705	-94.215847	00032	A	E003111 0106	0468	Y		PA					200609		Y
US36736	OAKLAND CO INTL	26	KPTK	PTK	WGE	WGE	N42395580	42.665500	W083251230	-83.420083	00980	A	W006548 0106	0309	Y		PA					200609		
US36831	AIR PARK DALLAS	48	KZ	KF69	WGE	WGE	N33012444	33.023456	W096501301	-96.836947	00695	D	E004411 0106	0407			PA					200608		
US36852	ST CLOUD RGNL	27	KSTC	STC	WGE	WGE	N45324760	45.546556	W094033556	-94.059878	01031	A	E001530 0106	0266	Y		PA					200606		Y
US36883	BIGFORK MUNI	27	KZ	KFOZ	WGE	WGE	N47465820	47.782833	W093390070	-93.650194	01348	D	E001101 0106	0266	Y		PA					200513		
US36928	RICHTON PERRY CO	28	KZ	KM59	WGE	WGE	N31190264	31.317400	W088560617	-88.935047	00167	D	W000248 0106	0467			PA					200608		
US36942	CROSSVILLE MEM WHITSON FLD	47	KCSV	CSV	WGE	WGE	N35570465	35.951292	W085050592	-85.084978	01881	A	W003589 0106	0409	Y		PA					200604		
US37026	ELK HILLS BUTTONWILLOW	06	KZ	KL62	WGE	WGE	N35210986	35.352739	W119284343	-119.478731	00326	D	E013392 0106	0404			PA					200405		
US37074	LONE STAR STEEL CO	48	KZ	4TE0	WGE	WGE	N32560047	32.933464	W094440075	-94.733543	00285	D	E003222 0106	0407	Y		PV					200301		
US37077	SALEM	05	KZ	K7M9	WGE	WGE	N36212127	36.355908	W091495143	-91.830953	00787	D	E001068 0106	0359	Y		MU					200602		
US37093	INDIANAPOLIS INTL	18	KIND	IND	WGE	WGE	N39430239	39.717331	W086173978	-86.294383	00797	A	W003465 0106	0359	Y		PA					200509		
US37157	WHITEMAN AFB	29	KSZL	SZL	WGE	WGE	N38434910	38.730306	W093325231	-93.547864	00870	C	E002108 0106	0360	Y		AF					200606		
US37171	CRAM FLD	31	KZ	KBUB	WGE	WGE	N41463610	41.776694	W099085910	-99.149750	02182	A	E006092 0106	0307	Y		PA					200408		
US37172	JACK MC NAMARA FLD	06	KCEC	CEC	WGE	WGE	N41464857	41.780158	W124141152	-124.236533	00057	A	E016087 0106	0304	Y		PA					200505		Y
US37182	MARK ANTON	47	KZ	K2A0	WGE	WGE	N35291049	35.486247	W084555195	-84.931097	00719	A	W004007 0106	0409	Y		PA					200413		
US37195	COMMERCE MUNI	48	KZ	K2F7	WGE	WGE	N33173440	33.292889	W095534710	-95.896417	00515	D	E004059 0106	0407	Y		PA					200602		
US37198	RULEVILLE DREW	28	KZ	KM37	WGE	WGE	N33463501	33.776392	W090313003	-90.525008	00137	D	E000257 0106	0408	Y		PA					200604		
US37232	STAPLES MUNI	27	KZ	KSAZ	WGE	WGE	N46225117	46.380881	W094482377	-94.806602	01287	D	E002264 0106	0266	Y		PA					200412		Y
US37250	AITKIN MUNI STEVE KURTZ FLD	27	KZ	KAIT	WGE	WGE	N46325432	46.548422	W093403648	-93.676800	01205	D	E001237 0106	0266	Y		PA					200412		
US37263	AKRON FULTON INTL	39	KAKR	AKR	WGE	WGE	N41021500	41.037500	W081280090	-81.466917	01067	A	W008021 0106	0309	Y		PA					200606		
US37264	MCNARY FLD	41	KSLE	SLE	WGE	WGE	N44543430	44.909528	W123000900	-123.002500	00214	A	E016550 0106	0269	Y		PA					200509		Y
US37270	HOUSTON CO	27	KZ	KCHU	WGE	WGE	N43354689	43.596359	W091301421	-91.503947	01179	D	W000045 0106	0308	Y		PA					200405		
US37278	MONTEZUMA	04	KZ	19AZ	WGE	WGE	N34361800	34.605000	W111515501	-111.865280	03370	D	E011400 0106	0405			PV					200407		
US37291	CLOVERDALE MUNI	06	KZ	KO60	WGE	WGE	N38463367	38.776019	W122593350	-122.992639	00272	D	E015065 0106	0364			PA					200501		
US37296	MAYVILLE MUNI	38	KZ	KD56	WGE	WGE	N47282995	47.474986	W097200133	-97.333702	00975	D	E004339 0106	0266	Y		MU					200508		
US37307	HALE CO	48	KZ	KPVW	WGE	WGE	N34100533	34.168147	W101430241	-101.717336	03374	A	E007275 0106	0406	Y		PA					200508		
US37309	DOWNTOWN	05	KZ	KF43	WGE	WGE	N33112850	33.191250	W092394760	-92.663222	00256	D	E001588 0106	0408	Y		MU					200511		
US37311	FERGUS FALLS MUNI EINAR MICKELSON FLD	27	KZ	KFFM	WGE	WGE	N46170382	46.284394	W096092407	-96.156685	01182	A	E003383 0106	0266	Y		PA					200507		Y
US37318	GREEN RIVER MUNI	49	KZ	KU34	WGE	WGE	N38574090	38.961361	W110133850	-110.227360	04225	D	E011520 0106	0362	Y		PA					200412		
US37362	GREENWOOD LEFLORE	28	KGWO	GWO	WGE	WGE	N33293958	33.494328	W090050494	-90.084706	00162	A	E000086 0106	0408	Y		PA					200505		
US37395	HEARNE MUNI	48	KZ	KLHB	WGE	WGE	N30521859	30.871831	W096372002	-96.622228	00285	A	E004356 0106	0469	Y		PA					200405		
US37396	WESTCHESTER CO	36	KHPN	HPN	WGE	WGE	N41040105	41.066959	W073422727	-73.707575	00439	A	W013290 0106	0310	Y		PA					200606		Y
US37406	BEDFORD CO	42	KZ	KHMZ	WGE	WGE	N40050700	40.085278	W078304400	-78.512222	01163	D	W009598 0106	0309			MU					200607		
US37413	FRANCIS S GABRESKI	36	KZ	KFOK	WGE	WGE	N40503716	40.843656	W072375444	-72.631789	00067	A	W014015 0106	0310	Y		PA					200511		Y
US37417	ISBELL FLD	01	KZ	K4A9	WGE	WGE	N34282531	34.473697	W085431705	-85.721403	00877	A	W003161 0706	0409	Y		PA					200608		
US37476	BOARDMAN	41	KZ	KM50	WGE	WGE	N45485337	45.814825	W119491380	-119.820500	00396	D	E016327 0106	0269			MU					200603		Y
US37480	PORTLAND MUNI	47	KZ	K1M5	WGE	WGE	N36353400	36.592777	W086283601	-86.476669	00818	A	W003014 0106	0359	Y		PA					200409		
US37537	JONESBORO MUNI	05	KJBR	JBR	WGE	WGE	N35495415	35.831708	W090384710	-90.646417	00262	A	E000173 0106	0408	Y		PA					200607		
US37554	EAST KANSAS CITY	29	KZ	K3GV	WGE	WGE	N39005602	39.015561	W094124781	-94.213280	00835	D	E002396 0106	0360	Y		PA					200513		
US37566	MARIAN AIRPARK	48	KZ	KF06	WGE	WGE	N34504420	34.845612	W100114541	-100.195947	02008	A	E006400 0106	0407	Y		PA					200513		
US37579	MERRITT ISLAND	12	KZ	KCOI	WGE	WGE	N28202980	28.341611	W080410770	-80.685472	00006	A	W005417 0106	0466	Y		PA					200606		Y
US37580	MANCHESTER	33	KMHT	MHT	WGE	WGE	N42555720	42.932556	W071260840	-71.435667	00266	A	W015233 0106	0310	Y		PA					200609		Y
US37616	FORT SMITH LNDG STRIP	30	KZ	K5U7	WGE	WGE	N45191485	45.320793	W107555240	-107.931222	03242	D	E011538 0106	0267			MU					200410	Y	
US37623	ROLLA NATIONAL	29	KZ	KVIH	WGE	WGE	N38073876	38.127434	W091461028	-91.769522	01148	A	E000529 0106	0359	Y		PA					200506		
US37700	MARANA RGNL	04	KZ	KAVQ	WGE	WGE	N32243440	32.409556	W111130620	-111.218389	02031	A	E011057 0106	0405	Y		PA					200409		
US37702	SIBLEY MUNI	19	KZ	KISB	WGE	WGE	N43221015	43.369486	W095453510	-95.759750	01537	A	E003325 0106	0307			PA					200609		
US37727	HOPKINS FLD	08	KZ	KAIB	WGE	WGE	N38141960	38.238778	W108334790	-108.563306	05940	D	E011049 0106	0362	Y		PA					200606		
US37735	TONOPAH TEST RANGE	32	KZ	KTNX	WGE	WGE	N37475581	37.798836	W116465070	-116.780750	05549	C	E013399 0106	0363			AF					200405		
US37743	CLEVELAND MUNI	28	KZ	KRNV	WGE	WGE	N33454011	33.761142	W090452835	-90.757874	00140	A	E000358 0106	0408	Y		PA					200606		
US37752	PALM BEACH CO PARK	12	KZ	KLNA	WGE	WGE	N26353480	26.593000	W080050620	-80.085056	00014	A	W005457 0106	0525	Y		PA					200602		Y
US37755	NORTH ISLAND NAS	06	KNZY	NZY	WGE	WGE	N32415719	32.699219	W117125512	-117.215310	00026	C	E012371 0106	0404	Y		NC					200505		Y
US37762	DEAN GRIFFIN MEM	28	KZ	KM24	WGE	WGE	N30503568	30.843244	W089093518	-89.159772	00270	D	W000119 0106	0467	Y		PA					200607		
US37779	BIGGS AAF	48	KBIF	BIF	WGE	WGE	N31505830	31.849528	W106224814	-106.380039	03948	C	E009221 0106	0470	Y		AA					200606		
US37789	YUMA MCAS YUMA INTL	04	KYUM	YUM	WGE	WGE	N32392368	32.656578	W114362153	-114.605980	00216	B	E012026 0106	0405	Y	Y	ML	YUMA MCAS	KNYL	NYL	MC	200606		Y
US37806	MORITZ MEM	20	KZ	KK61	WGE	WGE	N39281615	39.471153	W098074362	-98.128783	01416	A	E005271 0106	0360	Y		PA					200606		
US37818	LAURENS COUNTY	45	KZ	K34A	WGE	WGE	N34302540	34.507056	W081564990	-81.947194	00697	D	W006034 0106	0409	Y		MU					200605		
US37822	ROBEN HOOD	26	KZ	KRQB	WGE	WGE	N43432148	43.722633	W085301466	-85.504072	00990	D	W005253 0106	0308	Y		PA					200505		
US37845	GREAT BEND MUNI	20	KZ	KGBD	WGE	WGE	N38203932	38.344256	W098513309	-98.859192	01887	A	E005562 0106	0360	Y		PA					200602		
US37863	COUNTY MEM	29	KZ	KEIW	WGE	WGE	N36320712	36.535311	W089355898	-89.599716	00295	D	W000355 0106	0359	Y		PA					200602		
US38009	OHIO UNIVERSITY SNYDER FLD	39	KZ	KUNI	WGE	WGE	N39123943	39.210953	W082135307	-82.231408	00766	A	W006562 0106	0358	Y		PA					200511		
US38080	CAVERN CITY AIR TERMINAL	35	KCNM	CNM	WGE	WGE	N32201490	32.337472	W104154780	-104.263278	03295	A	E008291 0706	0406	Y		PA					200609		
US38088	DULUTH INTL	27	KDLH	DLH	WGE	WGE	N46503153	46.842091	W092113714	-92.193649	01428	B	W000021 0106	0265	Y		PA					200604		Y
US38091	BETHEL	02	PABE	PBET	WGE	WGE	N60464720	60.779778	W161501680	-161.838000	00121	A	E014520 0106	0119	Y		PA					200609		Y
US38133	SPAULDING	06	KZ	K1Q2	WGE	WGE	N40390110	40.650306	W120460663	-120.768508	05116	D	E015151 0106	0304	Y		PA					200513		
US38135	RACEWAY	18	KZ	II32	WGE	WGE	N38025716	38.049211	W087225304	-87.381400	00400	D	W002341 0106	0359			PV					200206		
US38181	MOHALL MUNI	38	KZ	KHBC	WGE	WGE	N48460618	48.768383	W101321318	-101.536994	01649	A	E008029 0106	0218			PA					200602		Y
US38229	FRONTIER AIRPARK	53	KZ	WN53	WGE	WGE	N48063736	48.110378	W122034449	-122.062358	00480	D	E017477 0106	0216	Y		PV					200310		
US38236	WILLIAM L WHITEHURST FLD	47	KZ	KM08	WGE	WGE	N35125205	35.214458	W089023610	-89.043361	00499	D	W000501 0106	0408	Y		PA					200511		
US38249	POSSUM KINGDOM	48	KZ	KF35	WGE	WGE	N32552344	32.923178	W098261119	-98.436442	01008	D	E005377 0106	0407	Y		PA					200509		
US38262	CHAMBERS CO	48	KZ	KT00	WGE	WGE	N29461250	29.770139	W094394470	-94.662417	00021	D	E003282 0106	0468	Y		PA					200602		Y
US38280	PERRY LEFORS FLD	48	KZ	KPPA	WGE	WGE	N35364680	35.613000	W100594654	-100.996260	03245	D	E007087 0106	0407	Y		PA					200501		
US38300	SAN JOSE ISLAND	48	KZ	XS67	WGE	WGE	N27564008	27.944467	W096590596	-96.984989	00010	D	E004508 0106	0523			PV					200213		
US38303	ILLINOIS VALLEY	41	KZ	K3S4	WGE	WGE	N42061341	42.103725	W123405625	-123.682292	01394	D	E016097 0106	0304	Y		PA					200513		
US38309	MIDLAND AIRPARK	48	KZ	KMDD	WGE	WGE	N32021149	32.036526	W102060370	-102.101028	02803	A	E007318 0106	0406	Y		PA					200608		
US38322	BOWMAN FLD	21	KLOU	LOU	WGE	WGE	N38134080	38.228000	W085394940	-85.663722	00546	B	W003587 0106	0358	Y		PA					200605		
US38337	MOOSE LAKE CARLTON CO	27	KZ	KMZH	WGE	WGE	N46250750	46.418751	W092481680	-92.804667	01076	D	E000368 0106	0265	Y		PA					200412		
US38364	CLINTON FLD	39	KZ	KI66	WGE	WGE	N39301170	39.503250	W083514599	-83.862775	01033	A	W005427 0106	0358	Y		PA					200502		
US38408	PLATTE MUNI	46	KZ	K1D3	WGE	WGE	N43241198	43.403328	W098494631	-98.829531	01618	D	E005552 0106	0307	Y		PA					200513		
US38459	MC CORMICK COUNTY	45	KZ	KS19	WGE	WGE	N33542914	33.908094	W082160094	-82.266928	00459	D	W005417 0106	0409	Y		PA					200505		
US38526	MT PLEASANT RGNL	45	KZ	KLRO	WGE	WGE	N32535220	32.897833	W079465830	-79.782861	00012	D	W007157 0106	0410	Y		MU					200606		
US38579	JACKSON CO	48	KZ	K26R	WGE	WGE	N29000360	29.001000	W096345506	-96.581961	00061	D	E004364 0106	0469	Y		PA					200609		
US38603	BREMERTON NATIONAL	53	KPWT	PWT	WGE	WGE	N47292488	47.490244	W122455333	-122.764814	00444	A	E017432 0106	0269	Y		PA					200513	Y	Y
US38614	CUCHARA VALLEY AT LA VETA	08	KZ	K07V	WGE	WGE	N37312577	37.523825	W105003337	-105.009269	07153	D	E009230 0106	0361	Y		MU					200405		
US38619	HARRISON CO	39	KZ	K8G6	WGE	WGE	N40141808	40.238356	W081004628	-81.012856	01174	A	W008098 0106	0309	Y		PA					200513		
US38625	HERINGTON RGNL	20	KZ	KHRU	WGE	WGE	N38414097	38.694714	W096482872	-96.807978	01480	D	E004333 0106	0360	Y		PA					200512		
US38637	PAYSON RANCH	12	KZ	6FL3	WGE	WGE	N26561421	26.937281	W081340128	-81.567022	00062	D	W004499 0206	0525			PV					200603		
US38641	OLJATO	49	KZ	05UT	WGE	WGE	N37020000	37.033333	W110190248	-110.317356	04838	D	E011342 0106	0362			PV					200304		
US38645	SIERRA VISTA MUNI LIBBY AAF	04	KFHU	FHU	WGE	WGE	N31351850	31.588472	W110203980	-110.344389	04719	B	E010419 0106	0471	Y		ML					200607	Y	
US38648	WRANGELL	02	PAWG	PWRG	WGE	WGE	N56290360	56.484333	W132221140	-132.369833	00044	D	E022115 0106	0138	Y		PA					200609	Y	Y
US38654	PONTOTOC CO	28	KZ	K22M	WGE	WGE	N34163338	34.275939	W089021823	-89.038397	00440	D	W000428 0106	0408			PA					200513		
US38716	MARSHALLTOWN MUNI	19	KZ	KMIW	WGE	WGE	N42064582	42.112728	W092550404	-92.917789	00974	A	E001204 0106	0308	Y		PA					200407		
US38769	POSEY FLD	01	KZ	K1M4	WGE	WGE	N34164925	34.280347	W087360159	-87.600441	00930	A	W001470 0106	0408	Y		PA					200607		
US38785	LIHUE	15	PHLI	PLIH	WGE	WGE	N21583354	21.975983	W159202025	-159.338958	00153	A	E009585 0106	0599	Y		FA					200607	Y	Y
US38826	COLES CO MEM	17	KZ	KMTO	WGE	WGE	N39284057	39.477936	W088164526	-88.279239	00722	A	W002058 0106	0359	Y		PA					200511		
US38960	ANKENY RGNL	19	KZ	KIKV	WGE	WGE	N41412890	41.691361	W093335890	-93.566361	00910	D	E001551 0106	0307	Y		PA					200608		
US38997	DESTIN FT WALTON BEACH	12	KZ	KDTS	WGE	WGE	N30240022	30.400061	W086281732	-86.471478	00023	A	W002012 0106	0467	Y		PA					200505		
US39008	PROSPECT STATE	41	KZ	K64S	WGE	WGE	N42443546	42.743183	W122291713	-122.488092	02578	D	E016097 0106	0304	Y		MU					200405		
US39053	STOVEPIPE WELLS	06	KZ	KL09	WGE	WGE	N36361481	36.604114	W117093323	-117.159230	00025	D	E013288 0106	0363			PA					200513		
US39143	THREE FORKS	30	KZ	K9S5	WGE	WGE	N45524121	45.878114	W111340995	-111.569431	04089	D	E013465 0106	0268	Y		PV					200405		
US39153	BEAUFORT CO	45	KZ	K73J	WGE	WGE	N32244378	32.412161	W080380368	-80.634356	00010	A	W006334 0106	0409	Y		PA					200502		
US39176	COLEMAN CATTLE COMPANY NR 1	48	KZ	75TA	WGE	WGE	N32320340	32.534278	W101433049	-101.725136	02820	D	E007224 0106	0406			PV					200210		
US39178	TERRE HAUTE INTL HULMAN FLD	18	KHUF	HUF	WGE	WGE	N39270527	39.451464	W087182722	-87.307561	00589	A	W002533 0106	0359	Y		PA					200509		
US39180	CONWAY HORRY CO	45	KZ	KHYW	WGE	WGE	N33494260	33.828500	W079071980	-79.122167	00034	A	W007560 0106	0410	Y		PA					200601		
US39188	MT COMFORT	18	KZ	KMQJ	WGE	WGE	N39503655	39.843487	W085534943	-85.897064	00862	A	W004078 0106	0358	Y		PA					200609		
US39203	CARTHAGE LEAKE CO	28	KZ	K08M	WGE	WGE	N32454049	32.761247	W089314826	-89.530072	00454	D	W000102 0106	0408	Y		PA					200602		
US39229	SAN BERNARDINO INTL	06	KSBD	SBD	WGE	WGE	N34054327	34.095353	W117140555	-117.234875	01159	D	E012557 0106	0404	Y		PA					200513		
US39383	YAZOO CO	28	KZ	K87I	WGE	WGE	N32525957	32.883214	W090274913	-90.463646	00104	A	E000289 0106	0408	Y		PV					200507		
US39391	WARREN MUNI	27	KZ	KD37	WGE	WGE	N48112800	48.191111	W096424010	-96.711139	00886	D	E003572 0106	0218	Y		PA					200504		
US39400	JOSHUA SANFORD FLD	55	KZ	KHBW	WGE	WGE	N43392391	43.656642	W090194146	-90.328183	00938	D	W001072 0106	0308			PA					200405		
US39419	HAVRE CITY CO	30	KZ	KHVR	WGE	WGE	N48323474	48.542983	W109454443	-109.762342	02590	D	E013290 0106	0217	Y		PA					200608		
US39436	LAKE HAVASU CITY	04	KZ	KHII	WGE	WGE	N34341600	34.571111	W114212980	-114.358278	00781	D	E012218 0106	0405	Y		PA					200606		
US39469	TAFT KERN CO	06	KZ	KL17	WGE	WGE	N35082788	35.141079	W119262843	-119.441230	00875	D	E013357 0106	0404	Y		PA					200513		
US39476	PELLSTON RGNL ARPT OF EMMET CO	26	KPLN	PLN	WGE	WGE	N45341534	45.570927	W084474817	-84.796715	00720	A	W006367 0106	0264	Y		PA					200506		
US39486	JACKSON	22	KZ	4LA3	WGE	WGE	N30482800	30.807778	W091124800	-91.213333	00204	D	E001122 0106	0468			MU					200511		
US39513	RIVER RANCH RESORT	12	KZ	K2RR	WGE	WGE	N27465610	27.782249	W081121925	-81.205347	00055	D	W005139 0106	0525	Y		PV					200405		
US39520	MIAMI ROBERTS CO	48	KZ	K3E0	WGE	WGE	N35425016	35.713933	W100361149	-100.603192	02720	D	E006557 0106	0407	Y		PA					200513		
US39521	WASHINGTON CO	42	KZ	KAFJ	WGE	WGE	N40081136	40.136489	W080172472	-80.290200	01184	A	W008414 0106	0309	Y		PA					200609		Y
US39554	CRESTON MUNI	19	KZ	KCSQ	WGE	WGE	N41011720	41.021444	W094214790	-94.363306	01300	A	E002370 0106	0307	Y		PA					200409		
US39619	GURDON LOWE FLD	05	KZ	K5M8	WGE	WGE	N33552600	33.923889	W093100720	-93.168667	00229	D	E002163 0106	0408	Y		MU					200511		
US39629	SOUTHWEST MICHIGAN RGNL	26	KZ	KBEH	WGE	WGE	N42074293	42.128593	W086254260	-86.428500	00643	A	W004122 0106	0308	Y		PA					200607		
US39661	ATMORE MUNI	01	KZ	K0R1	WGE	WGE	N31005838	31.016217	W087264833	-87.446758	00287	D	W001252 0106	0467	Y		MU					200605		
US39670	LITTLE MOUNTAIN	37	KZ	6NC1	WGE	WGE	N35353000	35.591667	W081044600	-81.079445	01030	D	W006562 0106	0409	Y		PV					200502		
US39699	GRANT CO INTL	53	KZ	KMWH	WGE	WGE	N47122775	47.207708	W119191268	-119.320190	01185	A	E016512 0106	0269	Y		PA					200608		Y
US39705	STURGIS MUNI	46	KZ	K49B	WGE	WGE	N44250483	44.418008	W103223162	-103.375450	03243	D	E009064 0106	0267	Y		PA					200511		
US39826	SAMPSON CO	37	KZ	KCTZ	WGE	WGE	N34583220	34.975611	W078215261	-78.364614	00148	A	W008438 0106	0410	Y		PA					200609		
US39841	WHITE MOUNTAIN LAKE	04	KZ	21AZ	WGE	WGE	N34210814	34.352261	W109581240	-109.970110	06066	D	E011006 0106	0405			PV					200407		
US39879	BULLFROG BASIN	49	KZ	KU07	WGE	WGE	N37324497	37.545825	W110424752	-110.713200	04167	D	E011481 0106	0362			PA					200502		
US39900	GLASGOW MUNI	21	KZ	KGLW	WGE	WGE	N37015441	37.031781	W085571320	-85.953667	00715	D	W003308 0106	0358	Y		PA					200405		
US39901	FAIRFIELD MUNI	19	KZ	KFFL	WGE	WGE	N41031197	41.053326	W091584412	-91.978922	00799	A	E000419 0106	0308	Y		PA					200609		
US39903	ELKHART MORTON CO	20	KZ	KEHA	WGE	WGE	N37000265	37.000736	W101524804	-101.880011	03622	D	E007424 0106	0361	Y		PA					200513		
US39913	CENTRALIA MUNI	17	KZ	KENL	WGE	WGE	N38305433	38.515092	W089052809	-89.091136	00534	A	W001167 0106	0359	Y		PA					200505		Y
US39921	GRINNELL RGNL	19	KZ	KGGI	WGE	WGE	N41423298	41.709160	W092440569	-92.734914	01008	D	E001142 0106	0308	Y		PA					200609		
US39937	EDWARD F KNAPP STATE	50	KZ	KMPV	WGE	WGE	N44121261	44.203503	W072334438	-72.562328	01165	D	W015163 0106	0263	Y		PA					200605	Y	
US39951	HORNELL MUNI	36	KZ	K4G6	WGE	WGE	N42225572	42.382145	W077405561	-77.682114	01220	D	W011196 0106	0309	Y		PA					200512	Y	
US40000	CLINTON SHERMAN	40	KZ	KCSM	WGE	WGE	N35202342	35.339839	W099120180	-99.200500	01922	D	E006063 0106	0407	Y		PA					200608		Y
US40065	MINNESUING	55	KZ	WI31	WGE	WGE	N46245179	46.414386	W091390368	-91.651022	01207	D	W000275 0106	0265			PV					200303		
US40082	LURAY CAVERNS	51	KZ	KW45	WGE	WGE	N38400140	38.667056	W078300201	-78.500558	00902	A	W009357 0106	0357	Y		PA					200507		
US40134	WES LUPIEN	53	KZ	K76S	WGE	WGE	N48150550	48.251528	W122402513	-122.673647	00192	A	E017580 0106	0216	Y		PV					200510		
US40136	SAN NICOLAS ISLAND NOLF	06	KZ	KNSI	WGE	WGE	N33142315	33.239765	W119272938	-119.458160	00506	C	E013088 0106	0404	Y		ND					200602		Y
US40141	FISHER CO	48	KZ	K56F	WGE	WGE	N32493238	32.825661	W100245539	-100.415386	01941	D	E006429 0106	0407	Y		PA					200513		
US40166	DAVIESS CO	18	KZ	KDCY	WGE	WGE	N38420152	38.700422	W087074704	-87.129733	00473	A	W002534 0106	0359	Y		PA					200606		
US40168	DALLAS BAY SKY PARK	47	KZ	K1A0	WGE	WGE	N35111525	35.187569	W085103984	-85.177734	00690	D	W003460 0106	0409	Y		PA					200513		
US40201	OSAGE MUNI	19	KZ	KD02	WGE	WGE	N43173290	43.292473	W092474570	-92.796028	01168	D	E001052 0106	0308			MU					200506		
US40238	BROOKNEAL CAMPBELL CO	51	KZ	K0V4	WGE	WGE	N37083020	37.141722	W079005900	-79.016389	00596	D	W008489 0106	0358	Y		PA					200405		
US40276	KINSTON RGNL JETPORT AT STALLINGS FLD	37	KZ	KISO	WGE	WGE	N35195320	35.331444	W077363180	-77.608833	00093	A	W009209 0606	0410	Y		PA					200608		
US40281	WATERVILLE ROBERT LAFLEUR	23	KZ	KWVL	WGE	WGE	N44315970	44.533250	W069403190	-69.675528	00333	D	W016505 0106	0263	Y		PA					200412		Y
US40303	PORTAGE CO	39	KZ	K29G	WGE	WGE	N41123666	41.210183	W081150585	-81.251625	01197	A	W008154 0106	0309	Y		PA					200405		
US40308	GWINNER ROGER MELROE FLD	38	KZ	KGWR	WGE	WGE	N46130740	46.218723	W097383570	-97.643250	01266	D	E004543 0106	0266	Y		PA					200508		
US40345	RICHMOND INTL	51	KRIC	RIC	WGE	WGE	N37301860	37.505167	W077191080	-77.319667	00167	B	W010059 0106	0357	Y		PA					200608		Y
US40386	BEND MUNI	41	KZ	KAEB	WGE	WGE	N44054140	44.094833	W121120230	-121.200639	03456	A	E016148 0706	0269	Y		PA					200609		
US40403	JEFFERSON CITY MEM	29	KZ	KJEF	WGE	WGE	N38352825	38.591181	W092092212	-92.156144	00549	A	E001077 0106	0359	Y		PA					200609		Y
US40428	SCRIBNER STATE	31	KZ	KSCB	WGE	WGE	N41363720	41.610333	W096374750	-96.629861	01325	D	E004194 0106	0307	Y		PA					200405		
US40453	POWHATAN	51	KZ	VA57	WGE	WGE	N38145446	38.248461	W077130892	-77.219144	00060	D	W010224 0106	0357			PV					200212		
US40457	HARRELL FLD	05	KZ	KCDH	WGE	WGE	N33372208	33.622800	W092454822	-92.763394	00130	D	E002010 0106	0408	Y		PA					200607		
US40458	GEORGE M BRYAN	28	KZ	KSTF	WGE	WGE	N33255924	33.433122	W088505498	-88.848606	00332	A	W000446 0106	0408	Y		PA					200604		
US40490	LEBANON SPRINGFIELD	21	KZ	K6I2	WGE	WGE	N37380052	37.633478	W085143062	-85.241839	00866	D	W004116 0106	0358	Y		PA					200405		
US40541	WENDELL H FORD	21	KZ	KK20	WGE	WGE	N37231622	37.387839	W083154341	-83.262058	01253	D	W005417 0106	0358	Y		PA					200405		
US40596	OWATONNA DEGNER RGNL	27	KZ	KOWA	WGE	WGE	N44072420	44.123389	W093153820	-93.260611	01146	A	E001224 0106	0266	Y		PA					200606		Y
US40614	LAKELAND LINDER RGNL	12	KLAL	LAL	WGE	WGE	N27592010	27.988917	W082010680	-82.018555	00142	A	W004429 0106	0525	Y		PA					200607		
US40641	JAMES CLEMENTS MUNI	26	KZ	K3CM	WGE	WGE	N43324890	43.546917	W083534381	-83.895503	00586	A	W006462 0106	0309	Y		PA					200410		
US40650	BIBB CO	01	KZ	K0A8	WGE	WGE	N32561245	32.936792	W087051998	-87.088883	00251	D	W002004 0706	0408	Y		PA					200608		
US40674	BURNET MUNI KATE CRADDOCK FLD	48	KZ	KBMQ	WGE	WGE	N30442014	30.738928	W098141900	-98.238611	01284	A	E005302 0106	0469	Y		PA					200501		Y
US40677	MANILA MUNI	05	KZ	KMXA	WGE	WGE	N35534000	35.894444	W090091645	-90.154569	00242	D	W000053 0106	0408	Y		PA					200604		
