ARPT_IDENT	HIGH_IDENT	LOW_IDENT	HIGH_HDG	LOW_HDG	LENGTH	RWY_WIDTH	SURFACE	PCN	HE_WGS_LAT	HE_WGS_DLAT	HE_WGS_LONG	HE_WGS_DLONG	HE_ELEV	HE_SLOPE	HE_TDZE	HE_DT	HE_DT_ELEV	HLGT_SYS_1	HLGT_SYS_2	HLGT_SYS_3	HLGT_SYS_4	HLGT_SYS_5	HLGT_SYS_6	HLGT_SYS_7	HLGT_SYS_8	LE_WGS_LAT	LE_WGS_DLAT	LE_WGS_LONG	LE_WGS_DLONG	LE_ELEV	LE_SLOPE	LE_TDZE	LE_DT	LE_DT_ELEV	LLGT_SYS_1	LLGT_SYS_2	LLGT_SYS_3	LLGT_SYS_4	LLGT_SYS_5	LLGT_SYS_6	LLGT_SYS_7	LLGT_SYS_8	HE_TRUE_HDG	LE_TRUE_HDG	CLD_RWY	HELAND_DIS	HE_TAKEOFF	LELAND_DIS	LE_TAKEOFF	CYCLE_DATE
US98391	23	05	235.0	55.0	07502	00150	PEM		N35132142	35.222617	W080555212	-80.931144	747.0	-0.5	747.0		U	05	09	43						N35123223	35.208953	W080565981	-80.949947	707.0	0.5	716.0		U	02	05	08	15	46				228.5	48.5		07502	07502	07502	07502	200606
US98391	36L	18R	2.0	182.0	10000	00150	CON		N35115997	35.199992	W080570292	-80.950811	692.9	0.5	748.0		U	02	03	04	05	10	50			N35133863	35.227397	W080571141	-80.953169	742.6	-0.5	743.0		U	02	04	05	08	15	50			356.0	176.0		10000	10000	10000	10000	200505
US98391	36R	18L	3.0	183.0	08676	00150	PEM		N35120345	35.200958	W080560282	-80.934117	725.0	0.3	727.0		U	02	03	04	05	10	50			N35132904	35.224733	W080561017	-80.936158	747.0	-0.3	749.0		U	04	05	09	43					356.0	176.0		08676	08676	08676	08676	200606
US98399	27	09	270.0	90.0	04508	00075	ASP		N35281262	35.470172	W093251058	-93.419606	481.0	-0.7	481.0		U	06	45							N35281631	35.471197	W093260489	-93.434692	449.0	0.7	481.0		U	06	45							273.1	93.1		04508	04508	04508	04508	199906
US98405	23	05	238.0	58.0	03395	00060	ASP		N34444240	34.745111	W080202699	-80.340831	574.0	-0.7	575.0		U	01	06	09						N34442098	34.739161	W080205833	-80.349536	549.0	0.7	573.0		U	01	06	09						230.4	50.4		03395	03395	03395	03395	200509
US98423	21	03	216.0	36.0	02532	00150	GRE		N40091482	40.154117	W097344073	-97.577981	1452.0	0.6	U		U									N40085616	40.148933	W097350243	-97.584008	1467.0	-0.6	U		U									221.6	41.6		02532	02532	02532	02532	200004
US98423	30	12	302.0	122.0	03600	00060	CON	010RBWT	N40085708	40.149189	W097345496	-97.581933	1465.5	-0.1	1466.0		U	06	50							N40091918	40.155328	W097353129	-97.592025	1462.2	0.1	1465.0		U	06	50							308.5	128.5		03600	03600	03600	03600	200501
US98456	19L	01R	191.0	11.0	09775	00150	ASP		N36055486	36.098572	W115091278	-115.153550	2077.1	0.0	2113.0	0878	2080.4	06	09	50						N36042720	36.074222	W115100300	-115.167500	2076.0	0.0	2170.0	0491	2170.3	06	09	50						204.8	24.8		08897	10170	09284	10185	200505
US98456	19R	01L	192.0	12.0	08985	00150	CON		N36055176	36.097711	W115092718	-115.157550	2088.9	1.1	2117.0		U	05	09	50						N36043119	36.075331	W115101330	-115.170361	2181.3	-1.1	2176.0	0584	2176.3	02	05	09	14	50				204.9	24.9		08985	09330	08401	09395	200510
US98456	25L	07R	256.0	76.0	10526	00150	ASP		N36042517	36.073658	W115073295	-115.125819	2047.3	0.9	2069.0		U	02	05	14	50					N36042505	36.073625	W115094114	-115.161428	2139.0	-0.9	2157.0		U	05	09	50						270.0	90.0		10526	10916	10526	10936	200206
US98456	25R	07L	256.0	76.0	14510	00150	ASP		N36043506	36.076406	W115071592	-115.121089	2032.9	1.0	2067.0	1397	2043.9	02	05	08	15	50				N36043491	36.076364	W115101265	-115.170181	2177.0	-1.0	2155.0	2139	2155.1	05	50							270.0	89.9		13113	14910	12371	15135	200505
US98483	27	09	272.0	92.0	03997	00080	ASP		N33171500	33.287500	W085475100	-85.797500	U	U	U	0050	U	01	06							N33171500	33.287500	W085483800	-85.810556	U	U	U	0318	U	01	06							270.0	90.0		03947	03997	03679	03997	200506
US98498	21	03	211.0	31.0	09060	00150	ASP		N42550944	42.919289	W112343678	-112.576883	4447.6	-0.1	4452.0		U	01	02	05	08	15	50			N42540615	42.901708	W112360280	-112.600778	4442.2	0.1	4444.0		U	01	02	05	42	47				225.0	45.0		09060	09060	09060	09060	200412
US98498	35	17	346.0	166.0	07150	00100	ASP		N42535672	42.899089	W112361759	-112.604886	4441.0	0.1	4443.0		U	01	06	50						N42550730	42.918694	W112361767	-112.604908	4447.3	-0.1	4447.0		U	01	06	09	50					360.0	180.0		07150	07150	07150	07150	200511
US98525	25	07	252.0	72.0	03000	00060	ASP		N34270311	34.450864	W079215083	-79.364119	117.3	0.5	133.0		U	06								N34265007	34.447242	W079222302	-79.373061	133.1	-0.5	133.0		U	06								243.9	63.9		03000	03000	03000	03000	200502
US98528	31	13	315.0	135.0	07976	00150	CON		N32471844	32.788456	W088492057	-88.822381	540.0	-0.3	540.0		U	06								N32481355	32.803764	W088502745	-88.840958	519.0	0.3	519.0		U	06								314.0	134.0		07976	08976	07976	08171	200607
US98561	21	03	218.0	38.0	04313	00075	ASP		N48070471	48.117974	W098541549	-98.904304	1441.0	0.2	1449.0	0200	1441.4	01	06	09	50					N48063446	48.109572	W098550021	-98.916725	1449.0	-0.2	1449.0	0183	U	01	06	09	50					225.0	45.0		04113	04313	04130	04313	200505
US98561	31	13	312.0	132.0	05509	00150	ASP		N48063305	48.109181	W098535892	-98.899700	1443.0	0.2	1448.0	0640	1442.5	01	02	05	08	15	43			N48071350	48.120417	W098545316	-98.914767	1455.0	-0.2	1445.0		U	01	05	09	43					318.0	138.0		04869	05509	05509	05509	200310
US98574	22	04	221.0	41.0	06500	00150	CON		N40024301	40.045281	W088161254	-88.270150	746.2	0.1	749.0		U	01	06	43						N40015459	40.031831	W088170745	-88.285403	750.8	-0.1	750.0		U	01	06	43						220.0	40.0	C	06500	06500	06500	06500	200508
US98574	32L	14R	321.0	141.0	03817	00075	ASP						U	U	U		U	01	06	50										U	U	U		U	01	06	50						240.0	60.0		03817	03817	03817	03817	200212
US98574	32R	14L	317.0	137.0	08100	00150	CON		N40015331	40.031475	W088155576	-88.265489	749.0	0.1	749.0		U	01	02	05	08	15	43			N40025051	40.047364	W088170862	-88.285728	754.3	-0.1	754.0		U	01	05	43						316.0	136.0		08100	08100	08100	08100	200505
US98574	36	18	1.0	181.0	05299	00150	CON		N40015709	40.032525	W088165555	-88.282097	749.7	0.0	752.0		U	06	43							N40024945	40.047069	W088165626	-88.282294	752.3	0.0	753.0		U	06								359.4	179.4		05299	05299	05299	05299	200505
US98575	34	16	347.0	167.0	03613	00075	ASP		N33503088	33.841911	W088065037	-88.113992	457.0	0.2	U		U	01	06	45						N33510551	33.851531	W088070101	-88.116947	463.0	-0.2	U		U	01	06	45						346.0	166.0		03613	03613	03613	03613	200608
US98604	23	05	235.0	55.0	05100	00100	ASP		N31181452	31.304033	W085533641	-85.893447	356.6	-0.2	U		U	01	06	43						N31174336	31.295378	W085542265	-85.906292	345.8	0.2	364.0		U	01	06	43						232.0	52.0		05100	05100	05100	05100	200607
US98610	23	05	226.0	46.0	04001	00150	CON		N36241235	36.403431	W076004465	-76.012403	22.0	-0.2	16.0	0350	U	01	06							N36233994	36.394428	W076011272	-76.020200	13.0	0.2	16.0		U	01	06	50						215.0	35.0		03651	04001	04001	04001	200603
US98661	35L	17R	4.0	184.0	10000	00150	CON		N28242920	28.408111	W081174413	-81.295592	86.7	0.0	88.0		U	02	03	04	05	10				N28260820	28.435611	W081174517	-81.295881	90.2	0.0	90.0		U	02	03	04	05	10				359.0	179.0		10000	10000	10000	10000	200605
US98661	35R	17L	4.6	184.6	09000	00150	ASP		N28250820	28.418944	W081165638	-81.282328	89.7	U	90.0		U	02	03	04	05	10	50			N28263731	28.443697	W081165729	-81.282581	89.7	U	90.0		U	02	03	04	05	10	50			359.5	179.5		09000	09000	09000	09000	200605
US98661	36L	18R	4.0	184.0	12004	00200	CON		N28245501	28.415281	W081193583	-81.326619	91.2	0.0	93.0		U	03	04	05	09	43				N28265386	28.448294	W081193711	-81.326975	92.5	0.0	94.0		U	02	03	04	05	08	15			359.0	179.0		12004	12204	12004	12704	200605
US98661	36R	18L	4.0	184.0	12005	00200	PEM		N28245515	28.415319	W081191904	-81.321956	91.1	0.0	92.0		U	02	03	04	05	10				N28265400	28.448333	W081192030	-81.322306	92.5	0.0	96.0		U	04	05	43						359.0	179.0		12005	12255	12005	12005	200505
US98748	31	13	310.0	130.0	06451	00150	PEM		N32402916	32.674767	W096514186	-96.861628	645.7	0.1	658.0		U	01	06	34	43					N32411435	32.687319	W096523515	-96.876431	655.2	-0.1	660.0		U	01	06	09	43					315.1	135.1		06451	06451	06451	06451	200604
US98748	35	17	355.0	175.0	03800	00150	PEM		N32403129	32.675358	W096520055	-96.866819	659.3	-0.2	659.0		U	06	09							N32410888	32.685800	W096520045	-96.866792	650.7	0.2	658.0		U	01	06	09	50					0.1	180.1		03800	03800	03800	03800	200604
US98753	19	01	189.0	9.0	05999	00150	ASP		N34113311	34.192531	W079432746	-79.724294	143.0	-0.5	143.0		U	01	06	50						N34103379	34.176053	W079432936	-79.724822	112.0	0.5	134.0		U	01	06	50						181.5	1.5		05999	05999	05999	05999	200511
US98753	27	09	271.0	91.0	06499	00150	ASP		N34111447	34.187353	W079424529	-79.712581	121.0	0.4	138.0		U	01	05	50						N34110726	34.185350	W079440216	-79.733933	146.0	-0.4	146.0		U	01	02	05	15	50				263.6	83.6		06499	06499	06499	06499	200511
US98802	21	03	211.0	31.0	03999	00150	ASP		N43123743	43.210397	W071295634	-71.498983	345.6	-0.3	345.6		U									N43115929	43.199803	W071301037	-71.502881	335.6	0.3	344.0	0440	335.8									195.0	15.0	C	03999	03999	03559	03999	200003
US98802	30	12	301.0	121.0	03200	00075	ASP		N43121945	43.205403	W071294315	-71.495319	341.4	0.0	341.4		U	01	06							N43122766	43.207683	W071302488	-71.506911	340.1	0.0	341.4		U	01	06							285.0	105.0		03200	03200	03200	03200	200311
US98802	35	17	351.0	171.0	06005	00100	ASP		N43113564	43.193233	W071295338	-71.498161	332.0	0.2	336.3		U	01	02	05	15	43				N43122942	43.208172	W071302757	-71.507658	341.2	-0.2	339.7	0640	339.7	01	05	09	50					335.0	155.0		06005	06005	05365	06005	200405
US98803	35	17	351.0	171.0	05000	00060	CON		N37270666	37.451850	W102370445	-102.617903	4389.2	U	4390.0		U	01	06	50						N37275609	37.465581	W102370506	-102.618072	4390.1	U	4390.0		U	01	06	50						359.4	179.4		05000	05000	05000	05000	200603
US98815	34	16	342.0	162.0	03686	00040	ASP		N35383800	35.643889	W119525102	-119.880839	U	U	U		U	01	07	43						N35391500	35.654167	W119525401	-119.881669	U	U	U		U	01	07							356.2	176.2		03686	03686	03686	03686	200205
US98826	35	17	355.0	175.0	03007	00060	ASP		N36471124	36.786456	W097445645	-97.749014	1085.0	0.2	1092.0		U	01	06	50						N36474097	36.794714	W097445636	-97.748989	1092.0	-0.2	1092.0		U	01	06	50						0.1	180.1		03007	03007	03007	03007	200608
US98862	34	16	342.0	162.0	03130	00115	COP		N47503400	47.842778	W111415300	-111.698056	U	U	U		U	07	55							N47510500	47.851389	W111415500	-111.698611	U	U	U		U	07	55							357.5	177.5		03130	03130	03130	03130	200205
US98875	33	15	324.0	144.0	03200	00050	ASP		N29312713	29.524203	W097273191	-97.458864	350.0	-0.3	U		U	01	06							N29315457	29.531825	W097275003	-97.463897	340.0	0.3	U		U	01	06							330.0	150.0		03200	03200	03200	03200	200210
US98957	21	03	211.0	31.0	10502	00150	ASP		N47292288	47.489689	W111211370	-111.353806	3658.0	0.2	3668.0		U	05	09	47						N47280963	47.469342	W111230180	-111.383833	3676.0	-0.2	3677.0		U	02	05	08	15	47				225.0	45.0		10502	10502	10502	11504	200505
US98957	25	07	255.0	75.0	04294	00075	ASP		N47290158	47.483772	W111214811	-111.363364	3667.0	-0.4	3668.0		U	06	50							N47290158	47.483772	W111225062	-111.380728	3652.0	0.4	3666.0		U	06								270.0	90.0		04294	04294	04294	04294	200413
US98957	34	16	346.0	166.0	06357	00150	ASP		N47283432	47.476200	W111222225	-111.372847	3669.0	-0.4	3669.0		U	05	50							N47293705	47.493625	W111222222	-111.372839	3645.0	0.4	3661.0		U	05								360.0	180.0		06357	06357	06357	06357	200505
US98960	21	03	210.0	30.0	06000	00150	GVL		N42350000	42.583333	W117523900	-117.877500	U	U	U		U									N42341900	42.571944	W117533600	-117.893333	U	U	U		U									226.0	46.0		06000	06000	06000	06000	200402
US98968	36	18	359.0	179.0	05102	00075	ASP	011FCYT	N36521711	36.871419	W091541012	-91.902811	1228.0	-0.1	1228.0		U	01	06	09	50					N36530755	36.885431	W091540914	-91.902539	1225.0	0.1	1227.0		U	01	06	09	50					0.9	180.9		05102	05102	05102	05102	200608
US98998	34	16	341.0	161.0	04500	00050	ASP		N36022266	36.039628	W119384606	-119.646128	U	U	U		U	01	06							N36030700	36.051944	W119385084	-119.647456	U	U	U		U	01	06							355.0	175.0		04500	04500	04500	04500	200111
US99045	24	06	240.0	60.0	03600	00038	ASP		N28405084	28.680789	W099473769	-99.793803	U	U	U		U									N28403302	28.675839	W099481269	-99.803525	U	U	U		U									240.0	60.0		03600	03600	03600	03600	200213
US99094	36	18	355.0	175.0	05500	00075	CON		N38174176	38.294933	W095432967	-95.724908	1169.0	0.0	1172.0		U	01	06							N38183613	38.310036	W095433003	-95.725008	1171.0	0.0	1171.0		U	01	06	50						359.7	179.7		05500	05500	05500	05500	200609
US99102	25	07	250.0	70.0	04355	00150	CON		N41383430	41.642861	W091322390	-91.539972	651.0	0.4	657.0	0150	650.5	01	06	50						N41382019	41.638942	W091331807	-91.555019	668.0	-0.4	668.0		U	01	06	50						250.8	70.8		04205	04355	04355	04355	200404
US99102	30	12	304.0	124.0	03900	00150	CON		N41380893	41.635814	W091322757	-91.540992	649.0	0.3	656.0		U	01	06							N41383085	41.641903	W091330981	-91.552725	662.0	-0.3	661.0		U	01	06							304.7	124.7		03900	03900	03900	03900	200313
US99102	36	18	1.0	181.0	02533	00150	CON		N41375684	41.632456	W091324302	-91.545283	653.0	0.0	653.0		U	01	06	09	43					N41382187	41.639408	W091324183	-91.544953	654.0	0.0	653.0		U	01	06							2.0	182.0		02533	02533	02533	02533	200313
US99129	20	02	200.0	20.0	03200	00075	ASP		N37365030	37.613972	W086301901	-86.505281	U	U	U		U	06	50							N37362010	37.605583	W086303085	-86.508569	U	U	U		U	06								197.0	17.0		03200	03700	03200	03900	200007
US99143	27	09	265.0	85.0	03000	00075	ASP		N48031022	48.052839	W122481685	-122.804681	U	U	U		U	01	06	09	50					N48031720	48.054778	W122485978	-122.816606	U	U	U		U	01	06	09	50					284.0	104.0		03000	03000	03000	03000	200512
US99176	22	04	225.0	45.0	05001	00150	ASP		N36363626	36.610072	W089590743	-89.985397	294.0	0.0	U		U									N36360168	36.600467	W089595128	-89.997578	292.0	0.0	U		U									225.6	45.6	C	05001	05001	05001	05001	200402
US99176	31	13	315.0	135.0	04999	00080	ASP		N36352738	36.590939	W089590838	-89.985661	291.0	0.0	295.0		U	01	06	09	43					N36360271	36.600753	W089595125	-89.997569	292.0	0.0	295.0		U	06								315.6	135.6		04999	04999	04999	04999	200505
US99176	36	18	360.0	180.0	05011	00100	ASP		N36353725	36.593681	W089593684	-89.993567	292.0	0.0	U		U	01	06							N36362679	36.607442	W089593619	-89.993386	294.0	0.0	U		U	01	06							0.6	180.6		05011	05011	05011	05011	200505
US99182	20	02	204.0	24.0	02860	00080	GRE		N35571423	35.953953	W096461309	-96.770303	U	U	U		U									N35565023	35.947286	W096462909	-96.774747	U	U	U		U									208.5	28.5		02860	02860	02860	02860	200512
US99182	26	08	265.0	85.0	02700	00055	GRE		N35570220	35.950611	W096462116	-96.772544	U	U	U		U									N35570220	35.950611	W096465400	-96.781667	U	U	U		U									270.0	90.0		02700	02700	02700	02700	200512
US99182	29	11	298.0	118.0	02500	00075	GRE		N35564950	35.947083	W096462550	-96.773750	U	U	U		U									N35570323	35.950897	W096465209	-96.781136	U	U	U		U									302.4	122.4		02500	02500	02500	02500	200512
US99182	36	18	355.0	175.0	05201	00100	CON		N35563469	35.942969	W096460890	-96.769139	880.0	0.7	874.4		U	01	06							N35572612	35.957256	W096460943	-96.769286	916.0	-0.7	U		U	01	06							359.5	179.5		05201	05201	05201	05201	200512
US99188	32	14	316.0	136.0	03740	00060	ASP		N32553807	32.927242	W097242826	-97.407851	U	U	U	0191	U	06	50							N32560683	32.935230	W097245588	-97.415521	855.0	U	U	0340	U	06	50							321.0	141.0		03549	03740	03400	03740	200412
US99207	21	03	209.0	29.0	02600	00200	GRS		N44010290	44.017472	W097045422	-97.081728	1704.0	0.2	U		U									N44004140	44.011500	W097051422	-97.087283	1710.0	-0.2	U		U									213.9	33.9		02600	02600	02600	02600	200113
US99207	33	15	329.0	149.0	05000	00075	ASP		N44003822	44.010617	W097045693	-97.082481	1708.0	0.2	U		U	01	06	09	50					N44012250	44.022917	W097052720	-97.090889	1717.0	-0.2	1717.0		U	01	06	09	50					333.7	153.7		05000	05000	05000	05000	200212
US99361	27	09	274.0	94.0	04000	00150	ASP						U	U	U		U													147.0	U	U		U									271.0	91.0	C	04000	04000	04000	04000	200607
US99361	31	13	314.0	134.0	04000	00150	ASP						U	U	U		U													U	U	U		U									311.0	131.0	C	04000	04000	04000	04000	200607
US99361	36	18	5.0	185.0	05186	00100	ASP		N30595934	30.999817	W084524070	-84.877972	130.2	0.3	141.0		U	06								N31005062	31.014061	W084523813	-84.877258	146.7	-0.3	147.0		U	06								2.0	182.0		05186	05186	05186	05186	200607
US99379	23	05	234.0	54.0	05002	00150	ASP		N41153397	41.259436	W080401067	-80.669631	1191.0	-1.4	1191.0		U	06	09	50						N41145900	41.249722	W080405696	-80.682489	1123.0	1.4	1164.0		U	06	09	43						225.0	45.0		05002	05002	05002	05002	200313
US99379	32	14	324.0	144.0	09003	00150	ASP		N41151953	41.255425	W080400905	-80.669181	1184.0	-0.9	1185.0		U	02	05	08	15	50				N41162238	41.272883	W080413246	-80.692350	1106.0	0.9	1134.0		U	02	05	08	15	50				315.0	135.0		09003	09003	09003	09003	200501
US99379	32L	14R	323.4	143.4	03500	00060	ASP	111FAWT	N41154199	41.261664	W080405171	-80.681031	U	U	U		U	06								N41160626	41.268406	W080412417	-80.690047	U	U	U		U	06								314.7	134.7		03500	03500	03500	03500	200607
US99435	26	08	258.0	78.0	03423	00050	ASP		N33075259	33.131275	W115305684	-115.515789	-181.0	-0.1	-182.0	0229	-181.8									N33075303	33.131397	W115313709	-115.526969	-184.0	0.1	-182.0	0120	-184.6									270.7	90.7		03194	03423	03303	03423	200409
US99451	21	03	211.0	31.0	05598	00075	ASP		N38473174	38.792150	W108032554	-108.057094	5193.0	-1.5	5193.0		U	01	06	50						N38465044	38.780678	W108041256	-108.070156	5111.1	1.5	5157.0		U	01	06	50						221.7	41.7		05598	05598	05598	05598	200605
US99472	26	08	264.0	84.0	03400	00075	ASP		N47490571	47.818253	W092165058	-92.280717	1362.0	U	U		U	06								N47490234	47.817317	W092174014	-92.294483	1362.0	U	U		U	06								264.0	84.0		03400	03400	03400	03400	200208
US99522	26	08	262.0	82.0	06330	00100	ASP		N29533285	29.892458	W097512564	-97.857122	580.0	0.1	587.0		U	01	06	09						N29533050	29.891806	W097523749	-97.877081	588.0	-0.1	589.0		U	01	06	09						267.8	87.8		06330	06330	06330	06330	200604
US99522	31	13	307.0	127.0	05603	00150	ASP		N29531159	29.886553	W097512546	-97.857072	574.0	0.3	583.0		U	01	06	43						N29534932	29.897033	W097521210	-97.870028	593.0	-0.3	593.0		U	01	02	06	08	15				312.9	132.9		05603	05603	05603	05603	200505
US99522	35	17	352.0	172.0	05213	00100	ASP		N29531450	29.887361	W097512570	-97.857139	573.7	0.4	582.0		U	01	06							N29540606	29.901683	W097512790	-97.857750	594.0	-0.4	594.0		U	01	06							357.9	177.9		05213	05213	05213	05213	200401
US99636	23	05	230.0	50.0	03436	00100	ASP		N42142945	42.241514	W085325679	-85.549108	851.2	0.7	873.0		U	01	06	09	43					N42140543	42.234842	W085332907	-85.558075	874.0	-0.7	U		U	01	06	09	50					225.0	45.0		03436	03999	03436	03436	200509
US99636	27	09	275.0	95.0	02800	00060	ASP		N42140197	42.233881	W085325210	-85.547806	861.6	0.5	U		U	01	06							N42140201	42.233892	W085332931	-85.558142	874.3	-0.5	U		U	01	06							270.1	90.1		02800	02800	02800	02800	200601
US99636	35	17	356.0	176.0	06500	00150	ASP		N42132939	42.224831	W085325372	-85.548256	868.0	-0.1	868.0		U	01	02	05	08	15	50			N42143284	42.242456	W085330709	-85.551969	859.0	0.1	867.0		U	01	05	09	43					351.1	171.1		06500	06500	06500	06500	200511
US99686	21	03	217.0	37.0	07000	00150	ASP		N32470388	32.784411	W103122959	-103.208219	U	U	U		U									N32461490	32.770806	W103132756	-103.224322	U	U	U		U									225.0	45.0		07000	07000	07000	07000	200604
US99686	30	12	307.0	127.0	08810	00150	ASP		N32452959	32.758219	W103115529	-103.198692	U	U	U		U									N32463123	32.775342	W103130824	-103.218956	U	U	U		U									315.0	135.0		08810	08810	08810	08810	200604
US99714	20	02	197.0	17.0	05600	00150	ASP		N41161704	41.271400	W072531397	-72.887214	12.3	-0.1	9.0	0353	9.3	01	05	43						N41152178	41.256050	W072531769	-72.888247	6.3	0.1	7.5		U	01	02	05	14	50				183.0	3.0		05247	05600	05600	05600	200506
US99714	32	14	324.0	144.0	03626	00100	ASP		N41153784	41.260511	W072524945	-72.880403	4.4	0.0	6.0	0300	4.7	01	06	50						N41160143	41.267064	W072532519	-72.890331	4.9	0.0	6.0	0361	4.9	01	06							310.0	130.0		03326	03626	03265	04166	200506
US99761	31	13	310.0	130.0	05000	00200	ASP	035FBWT	N27375400	27.631667	W097182001	-97.305558	U	U	U	0750	U	06	51							N27383000	27.641667	W097190000	-97.316667	23.0	U	U	0300	U	06	51							315.3	135.3		04250	05000	04700	05000	200504
US99761	35	17	355.0	175.0	05000	00200	ASP	025FBWT	N27374000	27.627778	W097182399	-97.306664	U	U	U	0185	U	06	51							N27383000	27.641667	W097182399	-97.306664	23.0	U	U	0420	U	06	51							360.0	180.0		04815	05000	04580	05000	200504
US99779	24	06	243.0	63.0	08570	00150	ASP	036RBWT	N64501612	64.837811	W147351344	-147.587067	448.3	-0.1	U		U	02	05	11	50					N64501470	64.837417	W147383121	-147.642003	443.2	0.1	U		U	02	05	11						269.1	89.0		08570	08570	08570	08570	200210
US99811	23	05	228.0	48.0	03811	00065	ASP		N39481780	39.804944	W081315488	-81.531911	879.3	-0.1	878.0	0413	U	01	06	50						N39474918	39.796994	W081322661	-81.540725	876.0	0.1	877.0		U	01	06	50						220.5	40.5		03398	03811	03811	04611	200106
US99831	22	04	220.0	40.0	05420	00150	ASP		N45115931	45.199808	W123074984	-123.130511	160.5	0.0	161.0		U	01	02	05	08	15	50			N45113032	45.191756	W123085345	-123.148181	160.8	0.0	161.0		U	01	05	09	50					237.0	57.0		05420	05420	05420	05420	200505
US99831	35	17	349.0	169.0	04676	00150	ASP		N45111153	45.186536	W123075851	-123.132919	162.5	0.0	163.0		U									N45115746	45.199294	W123075181	-123.131058	161.0	0.0	161.0		U									6.0	186.0		04676	04676	04676	04676	200505
US99883	31L	13R	308.4	128.4	03099	00075	ASP		N37194522	37.329228	W121490117	-121.816992	134.0	-0.4	128.0	0409	131.0	43								N37200965	37.336014	W121492433	-121.823425	123.0	0.4	131.0	0499	124.0									322.9	142.9		02690	03099	02600	03099	200606
